EPISODE_ID,SEASON_NAME,EPISODE_NUM,EPISODE_NAME,EPISODE_OVERVIEW,EPISODE_AIR_DATE,EPISODE_RTM,EPISODE_STILL,GUEST
3996054,한자로 통하는 삼국지 시즌 1,30,"유비, 채모에게 쫓기다!",,2022-09-22,,,
3996055,한자로 통하는 삼국지 시즌 1,31,"유비, 책사를 얻다!",,2022-09-29,,,
3996056,한자로 통하는 삼국지 시즌 1,32,"유비, 번성을 차지하다!",,2022-10-06,,,
3997693,프리파라 시즌 4,1,제01화 유이블리 아이돌 시작했습니다!?,,2019-01-29,,,
3997696,프리파라 시즌 4,2,"제02화 열심히 파라, 아이돌!",,2019-02-12,,,
3997697,프리파라 시즌 4,3,제03화 유이블리 메이킹 드라마!,,2019-02-19,,,
4000727,몬카트 시즌 1,27,바람의 마을,"스카이밸리에 도착한 진 일행. 바람을 자유자재로 이용하는 글라이더, 라이딘을 만난다. 한편 강호들이 출전하는 윈드컵에 출전하는 진. 라토나 타운에서 헤어졌던 미하엘&로빈과도 재회하는데.",2018-02-20,11,https://image.tmdb.org/t/p/original/e0kET6xMtMMkVhYvLbQighsaQeA.jpg,
4000728,몬카트 시즌 1,28,바람의 날개를 가진 자,"윈드컵 예선전, 진은 라이딘과 붙는데 맥없이 패배한다. 진 일행은 바람을 가지고 노는 라이딘이 아우비스의 힘을 쓰고 있다고 생각한다. 하지만, 라이딘은 아우비스의 힘이 아닌, 바람읽기의 힘이라고 한다.",2018-02-28,12,https://image.tmdb.org/t/p/original/4w80hY9ZgzqilXFPi8NGAFlKNTb.jpg,
4000729,몬카트 시즌 1,29,특훈! 바람 읽기,실프의 가호를 받기 위해 특훈에 돌입하는 진과 드라카. 한편 로빈은 형인 미하엘을 뛰어넘기 위해 홀로 실프의 가호를 받으러 떠나고. 벼랑 위를 오르던 중 발이 미끄러져 겨우 매달리는데!,2018-03-06,12,https://image.tmdb.org/t/p/original/qnUb0NF74pX7XN3sQAVpPU7v5k5.jpg,
4000730,몬카트 시즌 1,30,형제의 대결,"로빈은 스스로 위기를 극복하고 끝내 실프의 가호를 받는다. 미하엘 대 로빈의 윈드컵 예선전에서 실프를 목격하는 미하엘과 진. 이후 각자 예선전을 치르고, 결승 토너먼트 진출자 명단이 발표된다.",2018-03-13,12,https://image.tmdb.org/t/p/original/paSvIl1Vw2jM4gFBA9SUuqWuX8n.jpg,
4000731,몬카트 시즌 1,31,암흑의 소녀,"눈이 안 보이는 소녀, 데니스는 아우비스의 힘을 사용하고 있다. 한편, 데스트로는 이사벨에게 <진실의 씨앗>을 드라카에게 심으라고 명령한다",2018-03-20,11,https://image.tmdb.org/t/p/original/mBveBSYnsqupDh2kvUZJrOEG8AU.jpg,
4000732,몬카트 시즌 1,32,버렛의 마음,"버렛은 한 번도 우승하지 못한 데니스에게 우승을 안겨주기 위해 아우비스의 씨앗을 받아들였다. 윈드컵 결승전, 버렛은 폭주하여 실프의 분노를 일으키지만 끝내 드라카가 승리해 원래대로 돌아온다.",2018-03-27,12,https://image.tmdb.org/t/p/original/qi3sQ5m8saIlXB0V9imkBp3PulU.jpg,
4000733,몬카트 시즌 1,33,등장! 에볼루션 제트,"이사벨은 쿠비에게 <진실의 씨앗>을 드라카에게 심으면 모든 진실이 밝혀질 것이라고 한다. 한편, 초청선수 페텔이 등장. 진과 미하엘을 한꺼번에 상대하겠다며, 라르켄을 에볼루션 제트한다. 압도되는 둘.",2018-04-03,11,https://image.tmdb.org/t/p/original/ziaEuvHGVDOyZ2IYJpFHmiWmKiV.jpg,
4000734,몬카트 시즌 1,34,진실의 씨앗,"윈드컵 결승전. 이사벨은 세나에게 <진실의 씨앗>을 드라카에게 심자 고 한다. 세나는 자신의 부모가 아우비스에 의해 돌이 됐다고 하고. 이사벨은 무언가 잘못됐다고 판단하지만, 그 순간 쿠비는 드라카에게 <진실의 씨앗>을 쏜다. 사악하게 물들어가는 드라카.",2018-04-10,12,https://image.tmdb.org/t/p/original/9Ps4eYYMb0kQEplwt5s4UkHX6WH.jpg,
4000735,몬카트 시즌 1,35,폭주의 끝,"드라카의 폭주로 장내는 아수라장. 진 일행이 총출동해 드라카를 막지만 무소용이다. 그때 쿠비와 몬챠가 사력을 다하는 중, 루스의 힘으로 드라카는 정화된다. 하지만, 그 여파에 튕겨 낙하, 절벽으로 떨어지는 쿠비와 몬챠. 절규하는 진.",2018-04-17,12,https://image.tmdb.org/t/p/original/2goUd8DBt3gUy7Tx6EyRWKskLNq.jpg,
4000736,몬카트 시즌 1,36,대나무 숲의 소년,"이사벨은 데스트로에게 모든 걸 따지겠다고 떠나고. 진 일행은 에볼루션 제트를 연마하러 뱀부 타운으로 향한다. 곳에서 만난 첸은 드라카를 알아보는데. 첸은 카이트의 제자로, 진을 도와주기로 한다.",2018-04-24,12,https://image.tmdb.org/t/p/original/hTTB0hFdAdfGNn33AsrYXLXYcy7.jpg,
4000737,몬카트 시즌 1,37,"특훈, 또 특훈","진과 드라카는 대나무 숲에서 강도 높은 훈련을 하고. 한편, 이사벨은 돌이 된 왕/왕비를 목격. 데스트로에게 분노하지만 감옥에 갇힌다. 동시각, <포스카 그랑프리> 예선을 앞두고 첸과 몬카트 경기를 하는데.",2018-05-01,11,https://image.tmdb.org/t/p/original/s9OWARHMeflWyc27jx8eGLwmfxp.jpg,
4000738,몬카트 시즌 1,38,"에볼루션제트, 드라버스트","드라카는 레이룽의 공격에 기절. 첸은 카이트의 뒤만 쫓느라 드라카의 심정은 헤아리지 못했다며, 스승을 관둔다. 한편, 뱀부 타운에 왕국군이 들이닥쳐 세나를 쫓고. 진은 기사도를 발휘, 드라카를 드라버스트로 에볼루션 제트한다. 진은 마스터 등급에 오르고, 포스카 시티로 향하는데.",2018-05-08,12,https://image.tmdb.org/t/p/original/yGFSDtZHDRdkv5GaCH5aGaYxTGL.jpg,
4000739,몬카트 시즌 1,39,포스카 성으로,"포스카 시티에서 루이, 미하엘, 라이딘과 재회하는 진 일행. <포스카 그랑프리> 개막식이 열리고. 데스트로는 가짜 세나를 세우고 약혼 발표를 한다. 그때 진짜 세나가 등장, 최종 우승자와 결혼하겠다고 하는데!",2018-05-15,11,https://image.tmdb.org/t/p/original/5gJLQfShpQIpwpbkPKQDndeqSi1.jpg,
4000740,몬카트 시즌 1,40,개막! 포스카 그랑프리,"8명의 진출 선수가 소개되고, 데스트로는 시범 경기 상대로 진을 지목한다. 패배하는 진. 그러나 상대의 전력을 파악할 수 있었다. 한편, 로열 서킷 관객석의 그림자, 안젤라는 진을 보며 분노한다.",2018-05-22,12,https://image.tmdb.org/t/p/original/aO52mzozurtDLQnEeF4m0Z0PN7m.jpg,
4000741,몬카트 시즌 1,41,공명하는 마음,"진과 로라는 막다른 골목에서 안젤라와 라비에게 사로잡힌다. 안젤라는 언니 이사벨을 감옥에서 빼내려면 진을 없애라는 데스트로의 명령을 받는다. 그러나 아우비스의 씨앗을 받아들인 라비는 폭주, 안젤라까지 여우화가 되고.",2018-05-29,11,https://image.tmdb.org/t/p/original/xzqXXL4kxUZxiz2mdOyeLcwrzMW.jpg,
4000742,몬카트 시즌 1,42,격돌! 불꽃 대 불꽃,"진은 안젤라와 라비를 원래대로 되돌리기 위해서 꼭 경기에서 이기기로 다짐한다. 진과 안젤라의 본선 첫 경기. 안젤라는 또 한 번 라비와 공명하여 여우화가 된다. 한편, 의문의 빙글빙글맨이 아우비스의 주문을 방해해 라비의 폭주가 멈추고 기절. 그 틈에 진은 겨우 승리한다.",2018-06-05,12,https://image.tmdb.org/t/p/original/8QajxZ4RH3RTFEimgZMTUlrQmtP.jpg,
4000743,몬카트 시즌 1,43,루이의 위기,"루이는 기사가 되지 못하면 새엄마, 린다의 골드 상회에서 일하게 된다. 아버지가 남긴 메모를 보며 특훈하지만 에볼루션 제트에 계속 실패하고 실신한다. 한편, 아우비스는 지하실의 붐스타를 깨우는데.",2018-06-12,12,https://image.tmdb.org/t/p/original/yjGag5GQSZW9F2GxkbhVNz8AMnD.jpg,
4000744,몬카트 시즌 1,44,기사의 긍지,"루이는 꿈 속에서 아버지에게 ′자신의 긍지를 끝까지 지켰는가′가 중요하다는 말을 듣는다. 준결승전, 진과 루이의 경기가 시작되고. 데스트로의 계략으로 붐스타들이 출현, 드라카에게 몰린다. 루이는 기사도를 발휘, 랜슬롯을 랜스아더로 에볼루션 제트 시켜 드라카를 구한다. 경기에서 패배했지만 새엄마는 루이를 인정하며 일 년 더 두고보겠다고 한다.",2018-06-19,12,https://image.tmdb.org/t/p/original/uyT5nYrnhIertvjfJdVgjJybqof.jpg,
4000745,몬카트 시즌 1,45,"잠입, 포스카성","깨어난 안젤라는 이사벨에 대해 얘기하고. 진 일행은 이사벨을 확인하러 성의 지하감옥으로 향한다. 그곳에서 페텔과 만나 페텔의 힘에 대한 정의를 듣고. 병사들을 피해 도망치던 중, 돌로 된 왕/왕비를 본다.",2018-06-26,12,https://image.tmdb.org/t/p/original/6HbECy9dE4rXA2KMgk2QeYlzMj9.jpg,
4000746,몬카트 시즌 1,46,페텔과 미하엘의 승부를 가려라!,"빙글빙글맨과 마주친 진 일행. 뒷일은 그에게 맡기고 성을 빠져나온다. 미하엘과 페텔의 준결승전. 페텔은 아우비스의 힘을 쓰지 않고 밀리나, 과거를 회상하며 역전, 이긴다. 진은 페텔에게 완전히 압도된다.",2018-07-03,12,https://image.tmdb.org/t/p/original/hh11PpAchHN7YjgaUFDtuP1DCsg.jpg,
4000747,몬카트 시즌 1,47,포스카 그랑프리를 향하여,"빙글빙글맨(쿠비)과 탈옥한 이사벨. 세나는 빈민가까지 쫓아온 왕국군을 물러나게 하고. 페텔은 진에게 빈민가에서 자란 과거를 들려준다. 반드시 진과 데스트로를 쓰러뜨리겠다고 선언하는 페텔. 한편, 이사벨은 세나에게 탄핵을 하자고 하지만, 세나는 진을 믿는다고 한다. 그렇게 시작되는 대망의 결승전!",2018-07-10,12,https://image.tmdb.org/t/p/original/bwwcWZMti46tVBx5Xc3T5IE53xd.jpg,
4000748,몬카트 시즌 1,48,"결승! 진, 페텔의 대결","아우비스는 라르켄의 아우비스의 힘을 억지로 개방시킨다. 폭주하는 라르켄과 공명하는 페텔의 마음이 합쳐져 분노의 공격을 펼치고. 진은 페텔에게 혼자가 아니라며 강하게 반격, 결국 이긴다. 곧 이어서 기사결정전을 시작하겠다는 데스트로. 진은 이를 승낙하는데.",2018-07-17,12,https://image.tmdb.org/t/p/original/iB6fH3VPlcOnZYwioqRLoOXEOxD.jpg,
4000749,몬카트 시즌 1,49,위기일발! 기사결정전,"기가콤보가 박살이 난 상태. 그러나 진은 이제와서 물러설 수 없다며 경기를 치르기로 한다. 노르에게 수리를 맡기는 진. 기사결정전이 시작되고, 시간을 벌던 중 카이오스가 입을 열어 말하기 시작한다. 절대 카이트의 원수를 갚지 못할 거라는 말에 진은 심하게 동요하고.",2018-07-24,12,https://image.tmdb.org/t/p/original/hPaEXtVN0QTDnAMAMGdVrIBQxLv.jpg,
4000750,몬카트 시즌 1,50,복수의 힘으로,데스트로는 카이트를 죽였다. 진은 분개하며 전의를 불태운다. 수리된 기가콤보로 맞서는 드라버스트. 끝내 카이오스를 쓰러뜨리고 결승선을 통과한다. 그런데 카이오스의 몬카트에서 검은 기운이 빠져나와 아우비스의 형상을 한다. 그러다 거대 암흑 용으로 변하는데!,2018-07-31,12,https://image.tmdb.org/t/p/original/pYo6Md4iOCGk9mGvFODVhWZPuvA.jpg,
4000751,몬카트 시즌 1,51,파멸의 아포리온,"과거, 초대 포시즌 왕과 드라이그의 화합이 있을 때, 이에 반기를 든 몬스터, 아포리온이 있었다. 포시즌 왕에 의해 검에 봉인되었던 아포리온을 깨운 데스트로. 아포리온은 아우비스로 위장해 카몬 왕국을 멸하려 했다. 진, 루이, 미하엘, 첸, 페텔은 아포리온에 맞서는데.",2018-08-07,12,https://image.tmdb.org/t/p/original/a53NtruEN8vMI3gU5zfpLmR30G.jpg,
4000752,몬카트 시즌 1,52,기사의 이름으로,"아포리온은 왕국 전역을 암흑으로 물들이고, 세나를 바다 밑으로 던지려 한다. 그때, 진의 몬소드에 루스의 힘이 깃들고, 성스러운 검이 된다. 드라버스트는 이를 쥐고 아포리온에 돌격, 내려 꽂아 봉인시킨다. 마법이 풀린 왕/왕비와 감격의 재회를 하는 세나. 진 또한 죽지 않고 숨어서 힘을 모으고 있던 카이트와 만난다. 그날 밤, 성대한 연회를 뒤로 진과 세나, 로라, 쿠비는 또다른 여행길에 오른다.",2018-08-14,13,https://image.tmdb.org/t/p/original/1swzN2SQ7csdOGfVQksVgPW03qw.jpg,
4002673,최강전사 미니특공대 시즌 9,7,아기가 된 볼트와 카이!,[7화] 생명체를 아기로 만드는 장치를 개발한 스파크단! 알프의 거짓 신고를 받고 출동한 볼트와 카이는 스파크단이 던진 장치로 인해 아기로 변하고 만다,2022-10-13,13,,
4003034,반짝이는 프리☆채널 시즌 3,27,"제27화(129화) 회사 견학! 여기가 바로 샤인 코퍼레이션, 츄!",,2022-10-13,,,
4003663,브레드 이발소 시즌 3,14,설탕의 복수,빵들이 걸핏하면 설탕을 퍼가서 고통받는 설탕들. 브레드이발소에 가서 모습을 크게 바꾸고 복수하고자 한다. 많은 동료들을 잃어가며 마침내 브레드이발소에 도착하는데…,2022-07-14,10,,
4003666,브레드 이발소 시즌 3,15,딸기는 빨개,이발소에서 한가롭게 클래식을 감상하던 브레드. 윌크가 인기 아이돌 마카롱의 음악을 듣자 수준이 낮다며 놀린다. 그 때 이발소에 등장한 마카롱!,2022-07-21,11,,
4003667,브레드 이발소 시즌 3,16,이달의 아이스크림,냉동고 마을 아이스크림 학교에서 <이달의 아이스크림> 대회가 열린다! 바닐라 아이스크림은 자기만 개성이 없다고 슬퍼하는데…결국 브레드에게 도움을 청하는 아이스크림 부모님.,2022-07-28,11,,
4003669,브레드 이발소 시즌 3,17,골목 이발소,동네의 망해가는 이발소를 살리는 <골목 이발소>! 천재 이발사 브레드는 폐업위기에 처한 문제의 이발소들을 방문하게 되는데…오직 칼로만 이발하는 도를 아십니꽈?,2022-08-04,11,,
4003670,브레드 이발소 시즌 3,18,엄마케이크의 변신,엄마케이크는 다가오는 자신의 생일을 내심 기대하지만 아이들은 엄마 생일을 신경 안쓰고 남편은 엉터리 선물을 챙겨준다. 머리 끝까지 화가 나 집을 박차고 나온 엄마케이크.,2022-08-18,12,,
4003672,브레드 이발소 시즌 3,19,위대한 유산,부자가 된 세탁소 주인을 만난 브레드. 건물을 올렸더니 부동산 값도 올랐다는 얘기를 듣는다. 브레드이발소도 빌딩을 올리려 공사를 하던 중 벽에서 천재화가의 벽화가 발견되는데…,2022-08-25,9,,
4003673,브레드 이발소 시즌 3,20,초코의 첫사랑,출근길에 첫사랑 홍차머핀선배와 만난 초코. 젠틀하고 잘생긴 얼굴의 그와의 재회에 설렘을 느낀다. 초코와 홍차머핀은 데이트 약속까지 잡게 되는데…,2022-09-01,11,,
4003674,브레드 이발소 시즌 3,21,패션왕 브레드,‘배달의 빵족’에서 브레드이발소 평점을 보게 된 브레드. 자신이 패션 테러리스트라는 후기에 발끈하고 최고 패션 디자이너 앙드레빵에게 유니폼 의뢰를 넣기로 결심한다.,2022-09-08,10,,
4003677,브레드 이발소 시즌 3,22,왕의 얼굴,버터와플은 앙심을 품어 여왕인 누나에게 반역을 결심하고 왕의 관상이 되기 위해 브레드이발소를 찾는다. 백수의 상을 가진 버터와플은 브레드의 도움으로 왕이 될 수 있을까?,2022-09-15,11,,
4003678,브레드 이발소 시즌 3,23,소시지 선발대회1,이발소에서 똑똑함을 칭찬받는 소시지. 브레드는 <소시지 선발대회> 참가를 결심하게 된다. 그러나 많은 관문과 비리들이 소시지를 기다리고 있는데….과연 결승전까지 도달할 수 있을까?,2022-09-29,11,,
4003680,브레드 이발소 시즌 3,24,소시지 선발대회2,마침내 시작된 <소시지 선발대회 결승전>! 결승 종목은 미용! 소시지의 결승전 상대는 강력한 우승후보 세바스찬. 그런데 브레드가 배신했다!?,2022-10-06,11,,
4003681,브레드 이발소 시즌 3,25,무너와의 조우,빵사의 추적을 피해 도망치던 무너. 윌크의 도움으로 브레드이발소에 숨어있게 된다. 초능력으로 이발소의 사건사고를 해결하며 윌크와 무너는 특별한 우정을 나누게 되는데... 과연 브레드와 윌크는 무너를 고향으로 무사히 돌려보내줄 수 있을까?,2022-10-20,10,,
4004636,프리파라 시즌 3,2,Episode 91,,2018-02-06,,,
4004643,프리파라 시즌 3,3,Episode 92,,2018-02-27,,,
4004645,프리파라 시즌 3,4,Episode 93,,2018-03-06,,,
4004647,프리파라 시즌 3,5,Episode 94,,2018-03-13,,,
4004648,프리파라 시즌 3,6,Episode 95,,2018-03-20,,,
4004649,프리파라 시즌 3,7,Episode 96,,2018-03-27,,,
4004650,프리파라 시즌 3,8,Episode 97,,2018-04-10,,,
4004652,프리파라 시즌 3,9,Episode 98,,2018-04-17,,,
4004653,프리파라 시즌 3,10,Episode 99,,2018-04-24,,,
4004654,프리파라 시즌 3,11,Episode 100,,2018-05-01,,,
4004655,프리파라 시즌 3,12,Episode 101,,2018-05-08,,,
4004656,프리파라 시즌 3,13,Episode 102,,2018-05-09,,,
4004657,프리파라 시즌 3,14,Episode 103,,2018-05-15,,,
4004658,프리파라 시즌 3,15,Episode 104,,2018-05-16,,,
4004659,프리파라 시즌 3,16,Episode 105,,2018-05-29,,,
4004660,프리파라 시즌 3,17,Episode 106,,2018-05-30,,,
4004661,프리파라 시즌 3,18,Episode 107,,2018-06-05,,,
4004662,프리파라 시즌 3,19,Episode 108,,2018-06-19,,,
4004663,프리파라 시즌 3,20,Episode 109,,2018-06-20,,,
4004664,프리파라 시즌 3,21,Episode 110,,2018-06-26,,,
4004665,프리파라 시즌 3,22,Episode 111,,2018-06-27,,,
4004666,프리파라 시즌 3,23,Episode 112,,2018-07-03,,,
4004667,프리파라 시즌 3,24,Episode 113,,2018-07-04,,,
4004668,프리파라 시즌 3,25,Episode 114,,2018-07-10,,,
4004669,프리파라 시즌 3,26,Episode 115,,2018-07-11,,,
4004670,프리파라 시즌 3,27,Episode 116,,2018-07-17,,,
4004671,프리파라 시즌 3,28,Episode 117,,2018-07-18,,,
4004672,프리파라 시즌 3,29,Episode 118,,2018-07-24,,,
4004673,프리파라 시즌 3,30,Episode 119,,2018-07-25,,,
4004674,프리파라 시즌 3,31,Episode 120,,2018-08-01,,,
4004675,프리파라 시즌 3,32,Episode 121,,2018-08-07,,,
4004676,프리파라 시즌 3,33,Episode 122,,2018-08-08,,,
4004677,프리파라 시즌 3,34,Episode 123,,2018-08-14,,,
4004678,프리파라 시즌 3,35,Episode 124,,2018-08-28,,,
4004679,프리파라 시즌 3,36,Episode 125,,2018-09-04,,,
4004680,프리파라 시즌 3,37,Episode 126,,2018-09-11,,,
4004681,프리파라 시즌 3,38,Episode 127,,2018-10-02,,,
4004683,프리파라 시즌 3,39,Episode 128,,2018-10-16,,,
4004685,프리파라 시즌 3,40,Episode 129,,2018-10-23,,,
4004691,프리파라 시즌 3,41,Episode 130,,2018-10-30,,,
4004698,프리파라 시즌 3,42,Episode 131,,2018-11-06,,,
4004703,프리파라 시즌 3,43,Episode 132,,2018-11-13,,,
4004704,프리파라 시즌 3,44,Episode 133,,2018-11-20,,,
4004705,프리파라 시즌 3,45,Episode 134,,2018-11-27,,,
4004706,프리파라 시즌 3,46,Episode 135,,2018-12-04,,,
4004708,프리파라 시즌 3,47,Episode 136,,2018-12-11,,,
4004709,프리파라 시즌 3,48,Episode 137,,2018-12-18,,,
4004711,프리파라 시즌 3,49,Episode 138,,2019-01-08,,,
4004713,프리파라 시즌 3,50,Episode 139,,2019-01-15,,,
4004715,프리파라 시즌 3,51,Episode 140,,2019-01-22,,,
4005948,반짝반짝 달님이 시즌 1,1,새로운 친구,달님이네 집에 찾아온 아기 고양이! 알고보니 엄마 고양이가 몸이 약한 아기 고양이를 달님이네 집에 맡기고 간 것. 아기 고양이는 달님이 가족의 보살핌으로 건강을 되찾고 달님이는 아기고양이에게 초코라는 이름을 붙여준다. 하지만 새로운 가족이 될 줄 알았던 달님이의 기대와 달리 초코는 엄마 고양이를 그리워한다. 아쉽지만 가족은 함께 있을 때 행복하다는 것을 깨닫고 초코를 엄마 고양이에게 돌려보낸 달님이는 며칠 뒤 집에 찾아온 초코와 반가운 재회를 한다,2021-04-08,13,,
4006245,내 비밀친구 햄찌 시즌 1,1,가영이의 첫사랑,"가영이는 아빠의 심부름으로 동네 꽃집을 가게 되는데, 그 꽃집은 가영이가 짝사랑하는 소년, 지은호가 있는 곳이다. 하지만 가영이는 오늘도 자신의 마음을 전하지 못한다. 그러던 중 우연히 말하는 햄스터 햄또와 햄찌를 구해주게 되고, 그들과 함께 지내게 된다. 이성적인 햄또와 감성적인 햄찌에게 조언을 얻은 가영이는 용기를 얻고 다시 꽃집으로 향한다. 과연 가영이의 짝사랑은 이루어질 수 있을까?",2022-10-15,14,https://image.tmdb.org/t/p/original/m1b6Rz5uD3aoPFNHwlOJIhO0XSj.jpg,
4006359,캐치! 티니핑 시즌 3,5,치료해줄게 삐뽀,"“환자 발견! 즉시 치료 개시, 삐뽀!”

잠깐만! 난 이렇게까지 아픈 건 아니라구!

붕대를 칭칭 감고 나타난 로미의 친구들!

도대체 무슨 일이 있었던 거야?!",2022-10-12,11,,
4009514,와츄 프리매직! 시즌 1,1,제01화 우리 함께 프리매직 하자!,,2022-10-17,24,,
4013126,반짝이는 프리☆채널 시즌 3,28,제28화(130화) 코인 쇼핑! 마소코트 장보기 대결!,,2022-10-18,,,
4013244,다이노 파워즈 시즌 1,17,공포가 삼킨 자연,터널에 이상한 괴물이 나온다는 소문을 듣고 반디는 볼타와 함께 터널로 항한다. 그런데 터널에서 마주친건 다른 아닌 스컬스 였다. 볼타는 스컬스와 켤투를 벌이는데 스컬스는 자연을 훼손한 인간들을 파괴하려고 한다. 볼타는 다이노웨폰 트리보우로 맞서지만 공격이 먹히지 않는다. 게다가 복타는 어딘가로 사라져 버렸다.,2022-10-06,,https://image.tmdb.org/t/p/original/sDUGMLlNQE6aPQMT5LYa4gZvi15.jpg,
4014778,그리스 로마 신화 - 올림포스의 별 시즌 1,1,1화,그리스 로마 신화 - 올림포스의 별,2021-12-01,,,
4017528,최강전사 미니특공대 시즌 9,8,"출격, 트라이노브이!","[8화] 암흑에너지로 새로운 펭귄괴물을 만든 스파크박사. 짧은 팔다리로 열심히 발차기를 날리는 우스꽝스러운 모습이지만, 진짜 능력은 모든 것을 얼려버리는 무시무시한 냉기를 뿜어내는 것!",2022-10-20,13,,
4019413,내 비밀친구 햄찌 시즌 1,2,두근두근 첫 등교,"중학교 입학 첫 날, 가영이는 '이소진'이라는 친구와 우연히 친해지게 되고, 점심을 같이 먹자는 약속을 하게 된다. 같은 날, 가영이는 학교 제일의 유명 인사인 '오세라'라는 친구와도 친해지게 되는데, 이 친구와도 점심 약속을 하게 되어 일명 '이중 약속'을 잡아버리게 된다. 과연 가영이는 이 상황을 무사히 헤쳐나갈 수 있을 것인가?",2022-10-22,14,,
4020901,엉뚱발랄 콩순이와 친구들 시즌 8,1,오줌 쌌어요,,2022-10-03,,,
4020902,엉뚱발랄 콩순이와 친구들 시즌 8,2,저금을 해요,,2022-10-03,,,
4020903,엉뚱발랄 콩순이와 친구들 시즌 8,3,소방관이 될 거예요,,2022-10-03,,,
4020907,엉뚱발랄 콩순이와 친구들 시즌 8,4,공룡도 채소를 좋아해,,2022-10-03,,,
4022767,와츄 프리매직! 시즌 1,2,제02화 해보자! 축제 스테이지,,2022-10-24,24,,
4022930,다이노 파워즈 시즌 1,18,슬픔의 비명,동해의 전화를 받고 동해와 무케가 위험에 빠졌다는 사실을 인지한 시원은 로카와 함께 동해를 찾아 나선다. 그러다가 싸이몬 스팸을 만나게 되는 스팸은 사실 사람들에게 학대받던 실험용 동물 이였다. 사람들이 약한 동물들을 괴롭힌다고 분노하는 스팸! 로카와 스팸은 서로 맞서는데 스팸의 이불이 로카를 끈질기게 공격하고 로카는 정신을 잃고 쓰러진다.,2022-10-20,11,https://image.tmdb.org/t/p/original/8HCKVi5Pcv9vtq6c1dGBCq72btj.jpg,
4024300,캐치! 티니핑 시즌 3,6,티니핑 병원이 생겼어,"아잇 정말, 다들 왜 도망가는 거야, 삐뽀!

삐뽀핑의 건강검진을 거부하는 티니핑들!

그런데 그 순간, 나나핑이 갑자기 쓰러지는데…?

괜찮은 거야, 나나핑?!",2022-10-19,11,,
4024398,반짝이는 프리☆채널 시즌 3,29,"제29화(131화) 능력 시험 불합격! 달걀로 돌아가기 싫어, 츄!",,2022-10-25,,,
4027853,반짝반짝 달님이 시즌 2,1,달님이 친구 달토끼,"달토끼와 함께라면 어떤 것도 무섭지 않아! 두근두근 설래는 마음으로 놀이공원에 도착한 달님이 가족. 신나는 회전목마, 바이킹, 범퍼카! 그리고… 유령의 집? 오싹오싹한 유령의 집에서 달님이에게 마법같은 일이 펼쳐지는데…",2022-10-27,13,,
4028114,이얍! 스페이스 정글 시즌 1,1,목마름 / 사냥 / 유리병 / 버섯,,2014-09-05,8,https://image.tmdb.org/t/p/original/mLatKp5HHWc8AAqQmkFaCptZRwO.jpg,
4028855,캐치! 티니핑 시즌 3,7,힘내힘내 응원이 필요해,"너무 어렵네, 꾸래! 뜀틀 뛰기에 실패한 꾸래핑.

꾸래핑이 포기하고 돌아가려는  순간!

한 티니핑이 나타나 불꽃처럼 꾸래핑을 응원하기 시작하는데…?

“나는 힘내, 힘내, 힘내핑! 너에겐 불꽃 같은 응원이 필요해!”",2022-10-26,11,,
4029444,한자로 통하는 삼국지 시즌 1,33,"유비, 제갈량을 얻다!",,2022-10-13,,,
4029445,한자로 통하는 삼국지 시즌 1,34,"제갈량, 군사를 지휘하다!",,2022-10-20,,,
4029446,한자로 통하는 삼국지 시즌 1,35,"제갈량, 물과 불을 이용하다!",,2022-10-27,,,
4030138,내 비밀친구 햄찌 시즌 1,3,가영 vs 오빠,"가영이에겐 원수같은 친 오빠가 존재한다. 가영이와 오빠는 오늘도 어김없이 사소한 문제로 인해 다투게 되고, 오빠 방의 창문이 부숴지는 사고까지 치게 된다. 결국 며칠 간 같은 방에서 지내라는 특단의 조치가 취해지고, 그렇게 적과의 동침이 시작된다.",2022-10-29,13,,
4038240,다이노 파워즈 시즌 1,19,쾌락의 끝자락,최강은 신나게 보드를 타고 있었는데 갑자기 님다가 나타났다. 님다는 다짜고짜 메타봇을 걸고 내기를 하자고 한다. 님다의 공격으로 파이로는 팔 한쪽을 못 쓰게 돼는데. 알고보니 님다는 과거 경주마 였고 사람들에게 이용만 당하고 버려저서 큰 상처를 받았던것. 파이로는 티라쏘드조차 잡지 못하는 상태가 되는데.. 최강과 파이로는 이 위기를 벗어날 수 있을까?,2022-10-27,11,https://image.tmdb.org/t/p/original/iU0A6jLdSdJHIaFncTN6rltTcBj.jpg,
4038241,다이노 파워즈 시즌 1,20,미지의 세계,"허머와 싸우던 동해와 무케는, 그리고 스컬스와 싸우던 볼타가 알 수 없는 공간으로 차원 이동을 했다. 무케는 허머에게 잡혀 어딘가로 끌려가버리고 혼자 남겨진 동해는 싸이몬과 마주친다. 엇! 저 싸이몬은 이미 제거했던 싸이몬인데! 대체 이곳에서 무슨 일이 벌어 지고 있는 걸까?",2022-11-03,11,https://image.tmdb.org/t/p/original/lDNpY39L95T8cQTf3vJ6yUrjlD.jpg,
